account_id,customer_name,national_id,phone_number,origination_date,months_on_book,age,gender,nationality,region,employer_sector,product_type,loan_amount_sar,outstanding_balance_sar,monthly_installment_sar,interest_rate_pct,loan_tenure_months,remaining_tenure_months,collateral_flag,current_dpd,delinquency_bucket,max_dpd_ever,dpd_trend,times_entered_30dpd,ontime_payment_ratio,partial_payment_frequency,avg_payment_ratio,total_payments_made,total_amount_paid_sar,months_since_last_payment,last_payment_amount_sar,total_ptps_made,ptps_kept,ptps_broken,consecutive_broken_ptps,ptp_reliability_rate,avg_days_late_broken_ptp,has_active_ptp,ptp_due_date,ptp_amount_sar,ptp_captured_by,call_pickup_rate,sms_response_rate,whatsapp_response_rate,email_response_rate,preferred_contact_window,days_since_last_contact,contact_attempts_30d,right_party_contact_rate,monthly_income_sar,salary_day,days_to_next_salary,dti_ratio,other_active_loans,bureau_score_at_origination,job_loss_flag,medical_hardship_flag,family_status_change,dispute_flag,fraud_suspected_flag,legal_action_flag,handling_type,assigned_agent_name,assigned_agent_id,settlement_eligible,ots_discount_pct,waiver_requested,ptp_score,pay_probability,risk_tier,recommended_channel,outcome_label
WAT-008009,Abdullah Al-Subaie,1223308820,0528061015,2019-04-01,83,28,Male,Saudi,Riyadh,Military/Security,Personal Finance,28000,5500,1240,5.68,24,0,True,70,61-90 DPD,86,Worsening,2,0.05,0.25,0.05,4,0,2,0,6,2,4,3,0.33,29,False,,0,,0.24,0.11,0.16,0.02,9am-12pm,4,8,0.17,10300,27,3,0.12,0,651,False,False,False,False,False,False,Human Led,Saud Al-Balawi,AGT-013,False,0,True,492,0.349,High Risk,AI Voice,Pending
WAT-008010,Dana Al-Anazi,1425424734,0584709841,2020-06-22,69,42,Female,Saudi,Jeddah,Semi-Government,Personal Finance,34000,11000,820,7.4,48,0,False,88,61-90 DPD,138,Worsening,4,0.22,0.69,0.16,15,2000,3,0,3,0,3,2,0.0,39,False,,0,,0.6,0.22,0.33,0.04,9am-12pm,14,9,0.47,18600,27,3,0.044,1,556,False,False,False,False,False,False,AI + Human,Omar Al-Omari,AGT-017,True,15,False,663,0.66,Medium Risk,WhatsApp,Paid
WAT-008011,Faisal Al-Maliki,1127732894,0577342236,2025-06-04,9,43,Male,Saudi,Riyadh,Self-Employed,Home Finance,615000,590500,5840,7.89,180,171,True,39,31-60 DPD,44,Stable,5,0.35,0.74,0.28,3,5000,1,0,2,0,2,2,0.0,32,False,,0,,0.61,0.05,0.08,0.05,9am-12pm,14,4,0.57,13100,1,7,0.446,2,580,True,True,False,False,False,False,AI Only,N/A,N/A,False,0,False,341,0.075,Very High Risk,Human Agent,Not Paid
WAT-008012,Waleed Al-Asmari,1330942617,0563070714,2022-10-01,41,25,Male,Saudi,Jeddah,Military/Security,Gold Finance,48500,5000,4200,7.06,12,0,False,20,1-30 DPD,46,Improving,0,0.79,0.32,0.59,32,79500,0,3400,0,0,0,0,,0,True,2026-03-29,2500,AI,0.44,0.44,0.82,0.19,12pm-3pm,6,2,0.32,10000,25,1,0.42,1,528,False,False,False,True,False,False,AI Only,N/A,N/A,True,5,False,839,0.98,Low Risk,SMS,Paid
WAT-008013,Waleed Al-Harbi,1763005762,0521429029,2020-09-06,66,46,Male,Saudi,Jeddah,Semi-Government,Home Finance,629500,525000,5550,9.61,300,234,True,15,1-30 DPD,34,Improving,1,0.84,0.36,0.69,55,210500,0,6000,0,0,0,0,,0,False,,0,,0.41,0.39,0.69,0.07,6pm-9pm,4,2,0.37,20800,1,7,0.267,3,842,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008014,Wafa Al-Enazi,1619890099,0569539996,2020-03-10,72,44,Female,Saudi,Dammam,Military/Security,Personal Finance,37000,14500,1690,8.8,24,0,False,6,1-30 DPD,32,Improving,0,0.53,0.03,0.43,38,27500,1,0,2,0,2,2,0.0,26,True,2026-03-30,1900,AI,0.26,0.12,0.22,0.01,6pm-9pm,3,4,0.19,8300,29,5,0.204,1,545,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,772,0.859,Low Risk,SMS,Paid
WAT-008015,Talal Al-Mutairi,1280959717,0556288624,2023-11-11,28,46,Male,Saudi,Riyadh,Military/Security,Home Finance,848000,767000,8650,9.09,180,152,True,1,1-30 DPD,47,Improving,2,0.83,0.41,0.81,23,161000,1,0,0,0,0,0,,0,False,,0,,0.47,0.38,0.49,0.03,9am-12pm,6,3,0.34,15300,1,7,0.565,2,749,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008016,Haifa Al-Anazi,1215349424,0560585382,2023-10-28,28,32,Female,Saudi,Makkah,Semi-Government,Auto Finance,51000,24000,1610,8.55,36,8,True,3,1-30 DPD,36,Stable,1,0.61,0.24,0.51,17,14000,0,1600,1,0,1,1,0.0,19,False,,0,,0.44,0.29,0.37,0.04,9am-12pm,6,4,0.37,15100,27,3,0.107,1,555,True,False,False,False,False,False,AI Only,N/A,N/A,False,0,True,838,0.979,Low Risk,SMS,Pending
WAT-008017,Nasser Al-Thubaiti,1307102489,0528137657,2020-10-19,65,36,Male,Saudi,Makkah,Private - Large,Personal Finance,59500,20500,5170,7.62,12,0,True,22,1-30 DPD,28,Worsening,0,0.7,0.48,0.54,45,125500,1,0,0,0,0,0,,0,True,2026-03-28,9300,Human Agent,0.16,0.2,0.32,0.06,3pm-6pm,7,2,0.12,11000,26,2,0.47,1,531,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008018,Hamad Al-Ruwaili,1833434064,0591254673,2024-05-30,21,50,Male,Saudi,Qassim,Private - SME,Home Finance,714500,655500,6230,6.51,180,159,True,22,1-30 DPD,70,Stable,1,0.93,0.27,0.9,19,106500,0,4400,0,0,0,0,,0,False,,0,,0.36,0.12,0.21,0.04,6pm-9pm,5,3,0.27,6000,29,5,0.9,0,557,False,False,False,False,False,False,AI + Human,Abeer Al-Enazi,AGT-026,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-008019,Sultan Al-Juhani,2763273337,0546342677,2020-01-04,74,42,Male,Expat-GCC,Qassim,Government,Auto Finance,98000,18500,1980,7.76,60,0,True,37,31-60 DPD,89,Worsening,2,0.54,0.53,0.48,39,37000,1,0,4,2,2,0,0.5,9,True,2026-03-30,1500,AI,0.48,0.53,0.95,0.19,9am-12pm,6,4,0.41,27200,1,7,0.073,1,711,False,False,False,False,False,False,AI + Human,Reem Al-Dosari,AGT-010,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008020,Bandar Al-Shehri,1931701918,0599621340,2021-10-12,53,30,Male,Saudi,Makkah,Self-Employed,Auto Finance,124000,40500,3080,8.88,48,0,True,28,1-30 DPD,78,Improving,1,0.6,0.17,0.6,31,57500,1,0,2,1,1,1,0.5,21,True,2026-04-06,2600,AI,0.33,0.3,0.4,0.08,3pm-6pm,4,4,0.27,24900,1,7,0.124,0,602,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008021,Nasser Al-Bishi,1993390699,0585078022,2021-02-11,61,46,Male,Saudi,Makkah,Semi-Government,Personal Finance,65500,11000,2910,6.4,24,0,False,48,31-60 DPD,66,Stable,3,0.28,0.34,0.27,17,13500,1,0,4,3,1,1,0.75,15,False,,0,,0.21,0.39,0.52,0.02,12pm-3pm,7,7,0.13,13500,26,2,0.216,0,673,False,False,False,False,False,False,AI + Human,Ghada Al-Bogami,AGT-024,False,0,False,832,0.968,Low Risk,SMS,Paid
WAT-008022,Rayan Al-Mutairi,1482543514,0534740893,2019-08-05,79,51,Male,Saudi,Madinah,Government,Auto Finance,46000,13000,1130,8.54,48,0,True,85,61-90 DPD,112,Stable,5,0.41,1.0,0.27,32,10000,4,0,7,3,4,0,0.43,44,False,,0,,0.71,0.69,1.0,0.02,3pm-6pm,5,8,0.64,8100,25,1,0.14,1,749,False,False,False,False,False,False,Human Led,Dana Al-Subaie,AGT-014,True,10,False,785,0.881,Low Risk,SMS,Pending
WAT-008023,Mansour Al-Khaldi,1747180605,0554335625,2021-03-10,60,59,Male,Saudi,Madinah,Government,Personal Finance,110500,14500,2140,6.01,60,0,False,29,1-30 DPD,69,Improving,2,0.5,0.4,0.51,30,32500,1,0,2,0,2,2,0.0,13,False,,0,,0.2,0.21,0.35,0.02,12pm-3pm,5,1,0.12,6500,29,5,0.329,4,764,False,False,False,False,False,False,AI + Human,Nora Al-Khalid,AGT-002,False,0,False,670,0.672,Medium Risk,WhatsApp,Pending
WAT-008024,Saud Al-Balawi,1970672837,0535083406,2021-07-17,56,35,Male,Saudi,Qassim,Retired,Auto Finance,57000,29000,1040,9.43,72,16,True,14,1-30 DPD,57,Stable,1,1.0,0.05,0.91,56,53000,1,0,2,1,1,1,0.5,11,True,2026-04-07,1800,Human Agent,0.72,0.35,0.53,0.04,6pm-9pm,4,4,0.66,3800,29,5,0.274,0,766,False,False,False,False,False,False,AI + Human,Turki Al-Harbi,AGT-007,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008025,Fahad Al-Asmari,1279180666,0568900542,2020-07-12,68,23,Male,Saudi,Jeddah,Government,Personal Finance,79000,9000,1850,5.89,48,0,False,2,1-30 DPD,49,Stable,1,0.6,0.19,0.51,40,37500,0,1500,0,0,0,0,,0,False,,0,,0.38,0.06,0.09,0.15,3pm-6pm,5,3,0.25,13200,25,1,0.14,1,591,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008026,Khalid Al-Harbi,1890609900,0583878964,2025-03-22,12,42,Male,Saudi,Riyadh,Private - SME,Personal Finance,38000,30500,930,8.4,48,36,False,31,31-60 DPD,78,Improving,3,0.59,0.1,0.59,7,4000,2,0,3,0,3,3,0.0,24,False,,0,,0.39,0.72,1.0,0.18,12pm-3pm,13,7,0.36,5900,1,7,0.158,2,513,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,769,0.852,Low Risk,SMS,Paid
WAT-008027,Rana Al-Asmari,1998721388,0545111826,2024-04-09,23,41,Female,Saudi,Other,Government,Small Business Finance,112500,24000,5190,9.92,24,1,False,37,31-60 DPD,38,Stable,3,0.6,0.4,0.43,13,29000,1,0,1,0,1,1,0.0,8,False,,0,,0.43,0.32,0.59,0.13,6pm-9pm,11,7,0.35,9600,26,2,0.541,1,601,True,False,False,False,False,False,Human Led,Faisal Al-Rashidi,AGT-001,False,0,False,656,0.648,Medium Risk,WhatsApp,Pending
WAT-008028,Ziyad Al-Qahtani,1644454938,0515143720,2024-07-24,19,58,Male,Saudi,Riyadh,Government,Home Finance,447500,414000,3930,8.67,240,221,True,59,31-60 DPD,76,Stable,2,0.46,0.32,0.4,8,12500,2,0,4,3,1,0,0.75,41,False,,0,,0.53,0.14,0.2,0.01,12pm-3pm,7,6,0.46,10900,1,7,0.361,1,758,False,False,False,True,False,False,Human Led,Reem Al-Dosari,AGT-010,False,0,False,826,0.956,Low Risk,SMS,Pending
WAT-008029,Abdullah Al-Ruwaili,1345753224,0563699287,2023-04-23,35,39,Male,Saudi,Jeddah,Private - Large,Personal Finance,82500,24000,1980,7.23,48,13,False,7,1-30 DPD,32,Stable,2,1.0,0.43,1.07,35,74000,1,0,0,0,0,0,,0,False,,0,,0.53,0.49,0.71,0.02,9am-12pm,4,3,0.4,9700,1,7,0.204,2,714,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008030,Sultan Al-Ghamdi,1701848339,0524070836,2022-03-24,47,40,Male,Saudi,Riyadh,Private - SME,Personal Finance,32500,2500,770,6.25,48,1,False,55,31-60 DPD,110,Stable,2,0.37,0.38,0.33,17,4500,1,0,4,1,3,3,0.25,42,True,2026-04-03,1300,AI,0.43,0.46,0.75,0.25,12pm-3pm,14,3,0.28,6900,28,4,0.112,2,784,False,False,False,False,False,False,AI + Human,Sara Al-Mutairi,AGT-004,False,0,False,764,0.844,Low Risk,SMS,Pending
WAT-008031,Bader Al-Ruwaili,2940038590,0596376153,2025-05-19,10,32,Male,Expat-Other,Jeddah,Private - Large,Personal Finance,61000,47000,2720,6.74,24,14,False,31,31-60 DPD,64,Stable,2,0.53,0.23,0.43,5,6000,2,0,2,1,1,1,0.5,32,False,,0,,0.33,0.7,0.99,0.21,After 9pm,6,6,0.28,6100,28,4,0.446,5,580,False,False,True,False,False,False,AI + Human,Faisal Al-Rashidi,AGT-001,False,0,False,824,0.953,Low Risk,SMS,Paid
WAT-008032,Majed Al-Shahrani,2897030662,0569100186,2020-06-16,69,40,Male,Expat-Asian,Riyadh,Semi-Government,Personal Finance,18500,8000,590,8.92,36,0,False,99,NPA,103,Worsening,4,0.23,0.3,0.19,15,1500,7,0,8,4,4,2,0.5,42,False,,0,,0.32,0.47,0.58,0.04,3pm-6pm,31,17,0.22,18000,28,4,0.033,1,593,False,False,False,False,False,False,Human Led,Maha Al-Shehri,AGT-008,True,15,False,502,0.367,High Risk,AI Voice,Pending
WAT-008033,Abdullah Al-Juhani,1949212634,0556827809,2024-06-02,21,27,Male,Saudi,Asir,Private - Large,Personal Finance,56500,35500,1340,6.68,48,27,False,31,31-60 DPD,72,Improving,1,0.47,0.3,0.35,9,4000,2,0,1,0,1,1,0.0,21,False,,0,,0.43,0.2,0.37,0.01,12pm-3pm,1,2,0.38,11100,1,7,0.121,0,687,False,True,False,False,False,False,AI + Human,Sara Al-Mutairi,AGT-004,False,0,False,786,0.883,Low Risk,SMS,Pending
WAT-008034,Nasser Al-Subaie,2441307617,0549383269,2025-03-14,12,33,Male,Expat-Arab,Riyadh,Private - SME,Auto Finance,101500,86000,1800,8.33,72,60,True,59,31-60 DPD,101,Worsening,1,0.5,0.23,0.49,6,5500,1,0,3,2,1,1,0.67,43,False,,0,,0.5,0.2,0.24,0.03,3pm-6pm,9,3,0.45,9600,1,7,0.188,4,694,False,False,True,False,False,False,AI Only,N/A,N/A,False,0,False,638,0.614,Medium Risk,WhatsApp,Not Paid
WAT-008035,Nasser Al-Enazi,1207812555,0599576609,2022-07-21,44,45,Male,Saudi,Jeddah,Government,Home Finance,481500,402000,4490,9.49,240,196,True,53,31-60 DPD,107,Stable,4,0.48,0.22,0.4,21,37500,1,0,1,0,1,1,0.0,20,False,,0,,0.64,0.19,0.36,0.23,9am-12pm,7,4,0.59,10900,29,5,0.412,1,457,False,False,False,False,False,False,Human Led,Rana Al-Shahrani,AGT-022,False,0,False,587,0.522,Medium Risk,WhatsApp,Paid
WAT-008036,Ibrahim Al-Qahtani,1962425555,0511511729,2019-08-12,79,56,Male,Saudi,Madinah,Government,Gold Finance,22000,9500,1000,8.37,24,0,False,113,NPA,161,Stable,4,0.21,0.4,0.16,16,2500,5,0,6,3,3,2,0.5,7,False,,0,,0.54,0.17,0.28,0.24,12pm-3pm,38,19,0.46,12800,29,5,0.078,1,658,False,False,False,False,False,True,Human Led,Fatima Al-Khaldi,AGT-020,False,0,False,319,0.035,Very High Risk,Human Agent,Not Paid
WAT-008037,Wafa Al-Otaibi,1830818119,0591924366,2024-09-30,17,34,Female,Saudi,Other,Private - SME,Personal Finance,64500,28000,2940,8.63,24,7,False,689,Write-off,737,Stable,1,0.0,1.0,0.0,1,0,16,0,10,0,10,1,0.0,9,True,2026-04-13,1600,AI,0.67,0.31,0.44,0.1,9am-12pm,38,17,0.59,7700,30,6,0.382,3,614,False,False,False,False,False,False,Human Led,Adel Al-Thubaiti,AGT-021,True,5,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-008038,Nasser Al-Otaibi,1131153874,0516968558,2024-07-20,20,48,Male,Saudi,Riyadh,Private - SME,Personal Finance,26500,13000,1220,9.52,24,4,False,7,1-30 DPD,8,Worsening,0,0.62,0.32,0.57,12,8500,0,1000,1,0,1,1,0.0,12,False,,0,,0.22,0.35,0.52,0.05,After 9pm,0,4,0.19,14500,1,7,0.084,1,824,True,False,False,False,False,False,AI Only,N/A,N/A,True,30,False,781,0.874,Low Risk,SMS,Pending
WAT-008039,Adel Al-Bishi,1922471821,0537005808,2019-04-26,82,58,Male,Saudi,Riyadh,Private - SME,Personal Finance,52000,21000,1300,9.06,48,0,False,71,61-90 DPD,120,Improving,4,0.36,0.25,0.26,29,10000,3,0,6,1,5,3,0.17,41,False,,0,,0.41,0.09,0.13,0.06,12pm-3pm,16,4,0.32,5400,1,7,0.241,2,604,False,False,False,False,False,False,AI + Human,Lama Al-Ahmadi,AGT-012,False,0,False,352,0.094,Very High Risk,Human Agent,Pending
WAT-008040,Turki Al-Ghamdi,2588617532,0541704110,2021-11-07,52,39,Male,Expat-Arab,Riyadh,Government,Home Finance,1315000,979500,14300,5.55,120,68,True,76,61-90 DPD,91,Worsening,4,0.36,0.6,0.26,18,67000,4,0,5,2,3,1,0.4,26,False,,0,,0.19,0.38,0.65,0.03,12pm-3pm,12,8,0.13,13600,25,1,0.9,0,562,False,False,False,False,False,False,Human Led,Dana Al-Subaie,AGT-014,False,0,False,686,0.702,Medium Risk,WhatsApp,Paid
WAT-008041,Nasser Al-Balawi,1893308897,0532805720,2023-12-13,27,26,Male,Saudi,Riyadh,Private - SME,Auto Finance,133500,63500,4110,6.88,36,9,True,44,31-60 DPD,65,Improving,5,0.63,0.63,0.64,17,44500,1,0,2,0,2,2,0.0,30,True,2026-03-29,4200,Human Agent,0.15,0.73,1.0,0.09,6pm-9pm,3,6,0.11,7000,1,7,0.587,1,773,True,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,528,0.415,High Risk,AI Voice,Not Paid
WAT-008042,Abdullah Al-Zahrani,1266661524,0546010065,2025-06-18,9,40,Male,Saudi,Madinah,Semi-Government,Personal Finance,132000,104000,4040,6.48,36,27,False,13,1-30 DPD,56,Stable,0,0.7,0.23,0.77,6,18500,0,1800,2,1,1,1,0.5,18,False,,0,,0.46,0.13,0.24,0.03,9am-12pm,7,1,0.29,23100,1,7,0.175,1,700,True,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,827,0.959,Low Risk,SMS,Paid
WAT-008043,Fahad Al-Ruwaili,2983501802,0584578313,2020-09-02,66,43,Male,Expat-Arab,Riyadh,Private - Large,Gold Finance,14500,6000,1250,6.46,12,0,False,114,NPA,124,Stable,3,0.21,0.76,0.22,13,3500,5,0,4,1,3,0,0.25,34,False,,0,,0.45,0.38,0.62,0.04,3pm-6pm,27,6,0.28,9300,28,4,0.134,1,533,False,False,False,False,False,False,Human Led,Faisal Al-Rashidi,AGT-001,True,20,False,486,0.339,High Risk,AI Voice,Paid
WAT-008044,Mohammed Al-Anazi,1565161654,0525110461,2023-02-20,37,24,Male,Saudi,Qassim,Private - SME,Personal Finance,75500,39500,1580,9.29,60,23,True,83,61-90 DPD,95,Stable,1,0.44,0.26,0.42,16,10500,3,0,4,0,4,4,0.0,34,True,2026-03-26,900,AI,0.55,0.24,0.3,0.04,3pm-6pm,7,3,0.5,15500,25,1,0.102,3,633,False,False,False,False,False,False,Human Led,Maha Al-Shehri,AGT-008,False,0,False,422,0.221,High Risk,AI Voice,Pending
WAT-008045,Waleed Al-Omari,1736651868,0531887121,2020-03-10,72,39,Male,Saudi,Dammam,Government,Auto Finance,122000,45000,3770,6.97,36,0,True,66,61-90 DPD,118,Worsening,5,0.25,0.31,0.25,18,17000,3,0,2,1,1,0,0.5,21,False,,0,,0.4,0.2,0.22,0.09,12pm-3pm,7,6,0.29,10600,25,1,0.356,1,825,False,False,False,False,False,False,Human Led,Reem Al-Dosari,AGT-010,False,0,False,723,0.769,Low Risk,SMS,Pending
WAT-008046,Faisal Al-Subaie,2662690780,0551534410,2021-06-11,57,47,Male,Expat-GCC,Jeddah,Private - SME,Personal Finance,38500,6500,1190,6.8,36,0,False,26,1-30 DPD,80,Worsening,2,0.67,0.38,0.44,38,20000,0,500,2,1,1,1,0.5,22,False,,0,,0.47,0.3,0.53,0.09,3pm-6pm,4,4,0.4,7600,25,1,0.157,2,463,False,False,False,False,False,False,AI + Human,Fatima Al-Khaldi,AGT-020,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-008047,Mohammed Al-Maliki,1610355619,0579914633,2020-10-02,65,23,Male,Saudi,Makkah,Private - SME,Auto Finance,61500,22500,1950,8.63,36,0,True,27,1-30 DPD,72,Stable,0,0.81,0.24,0.86,52,87000,0,1700,0,0,0,0,,0,False,,0,,0.58,0.42,0.72,0.19,12pm-3pm,1,1,0.53,4200,1,7,0.464,0,479,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-008048,Nasser Al-Shahrani,1225258630,0536590039,2021-01-03,62,43,Male,Saudi,Riyadh,Government,Small Business Finance,150500,41500,13160,9.0,12,0,False,17,1-30 DPD,29,Worsening,0,0.74,0.46,0.7,45,414500,0,6700,2,1,1,1,0.5,44,False,,0,,0.14,0.35,0.58,0.35,12pm-3pm,6,2,0.1,10500,29,5,0.9,2,651,False,True,False,False,False,False,AI Only,N/A,N/A,False,0,False,820,0.946,Low Risk,SMS,Paid
WAT-008049,Tariq Al-Asmari,2916060755,0561972778,2023-05-29,33,37,Male,Expat-Arab,Dammam,Private - SME,Personal Finance,23000,7000,720,8.05,36,3,False,5,1-30 DPD,18,Worsening,1,0.86,0.69,0.67,28,13500,0,600,1,0,1,1,0.0,32,False,,0,,0.29,0.27,0.41,0.03,3pm-6pm,4,3,0.26,10600,25,1,0.068,2,444,False,True,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008050,Mohammed Al-Juhani,1414004817,0555928509,2021-09-25,53,39,Male,Saudi,Makkah,Government,Personal Finance,30500,3500,970,8.78,36,0,False,59,31-60 DPD,92,Improving,6,0.85,0.34,0.62,45,27000,2,0,4,2,2,1,0.5,37,False,,0,,0.55,0.28,0.48,0.05,12pm-3pm,6,4,0.46,12000,28,4,0.081,2,562,False,False,False,False,False,False,Human Led,Fatima Al-Khaldi,AGT-020,True,20,False,839,0.98,Low Risk,SMS,Paid
WAT-008051,Saud Al-Asmari,1905641507,0596681028,2023-12-14,27,43,Male,Saudi,Dammam,Semi-Government,Gold Finance,16500,7500,2810,7.4,6,0,False,15,1-30 DPD,20,Stable,2,0.68,0.35,0.52,18,26500,1,0,1,0,1,1,0.0,20,False,,0,,0.18,0.2,0.34,0.01,12pm-3pm,5,3,0.15,10100,29,5,0.278,1,867,False,False,False,True,False,False,AI Only,N/A,N/A,False,0,True,817,0.94,Low Risk,SMS,Paid
WAT-008052,Nasser Al-Mutairi,1212600463,0582340595,2023-11-01,28,34,Male,Saudi,Riyadh,Government,Personal Finance,73000,20000,2300,8.47,36,8,True,212,Write-off,218,Worsening,1,0.1,0.78,0.07,2,500,14,0,16,6,10,3,0.38,9,False,,0,,0.22,0.31,0.47,0.01,12pm-3pm,31,6,0.19,6100,28,4,0.377,2,479,False,False,False,False,False,False,Human Led,Saud Al-Balawi,AGT-013,True,5,False,311,0.02,Very High Risk,Human Agent,Pending
WAT-008053,Saad Al-Balawi,1759606527,0556640478,2019-08-30,78,43,Male,Saudi,Jeddah,Semi-Government,Personal Finance,35500,3500,850,7.23,48,0,False,33,31-60 DPD,83,Stable,1,0.78,0.29,0.71,60,36000,2,0,2,1,1,1,0.5,14,False,,0,,0.37,0.28,0.37,0.02,12pm-3pm,4,3,0.34,18700,1,7,0.045,3,689,False,True,False,False,False,False,AI Only,N/A,N/A,True,5,False,837,0.976,Low Risk,SMS,Paid
WAT-008054,Omar Al-Ghamdi,1777778128,0546845606,2023-04-30,34,42,Male,Saudi,Jeddah,Semi-Government,Auto Finance,180000,35000,5520,6.49,36,2,True,69,61-90 DPD,97,Worsening,1,0.33,0.16,0.35,11,21500,4,0,4,1,3,3,0.25,7,True,2026-03-31,9700,AI,0.77,0.44,0.51,0.03,12pm-3pm,9,13,0.49,8100,1,7,0.681,2,682,False,False,False,False,False,False,Human Led,Shahad Al-Maliki,AGT-016,False,0,False,347,0.085,Very High Risk,Human Agent,Not Paid
WAT-008055,Saad Al-Ruwaili,1645482522,0535340289,2021-08-30,54,36,Male,Saudi,Dammam,Semi-Government,Personal Finance,21000,3000,680,9.87,36,0,False,111,NPA,134,Stable,5,0.03,0.33,0.03,1,0,6,0,10,4,6,4,0.4,3,False,,0,,0.41,0.13,0.25,0.02,6pm-9pm,39,4,0.34,31600,1,7,0.022,4,545,False,False,False,False,False,False,Human Led,Abeer Al-Enazi,AGT-026,True,10,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-008056,Waleed Al-Bogami,1284518593,0544357194,2025-04-06,11,42,Male,Saudi,Riyadh,Self-Employed,Small Business Finance,147000,104500,4550,7.21,36,25,False,25,1-30 DPD,72,Stable,2,0.96,0.36,0.63,10,28500,0,2800,1,0,1,1,0.0,18,False,,0,,0.65,0.42,0.55,0.02,12pm-3pm,1,1,0.55,17600,29,5,0.259,1,601,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,828,0.96,Low Risk,SMS,Pending
WAT-008057,Bader Al-Mutairi,1985098609,0522644826,2024-06-17,21,49,Male,Saudi,Jeddah,Semi-Government,Personal Finance,61000,29500,1960,9.6,36,15,True,337,Write-off,382,Worsening,1,0.04,0.92,0.04,1,0,13,0,4,1,3,2,0.25,12,True,2026-04-13,3600,AI,0.23,0.39,0.53,0.04,6pm-9pm,40,19,0.15,16600,29,5,0.118,0,655,False,False,False,False,False,False,Human Led,Adel Al-Thubaiti,AGT-021,True,15,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-008058,Ibrahim Al-Thubaiti,1782947055,0565662926,2020-08-08,67,57,Male,Saudi,Dammam,Government,Personal Finance,63000,20000,1520,7.53,48,0,False,50,31-60 DPD,106,Stable,4,0.54,0.24,0.37,36,20000,2,0,1,0,1,1,0.0,15,False,,0,,0.36,0.62,0.69,0.01,6pm-9pm,4,6,0.3,5800,1,7,0.262,3,704,False,False,False,False,False,False,AI + Human,Adel Al-Thubaiti,AGT-021,False,0,True,686,0.702,Medium Risk,WhatsApp,Paid
WAT-008059,Talal Al-Otaibi,2425764827,0570794306,2024-12-20,15,37,Male,Expat-Other,Dammam,Semi-Government,Personal Finance,40500,26500,1290,9.2,36,21,False,661,Write-off,668,Worsening,5,0.0,1.0,0.0,1,0,11,0,12,0,12,3,0.0,44,False,,0,,0.26,0.05,0.09,0.14,12pm-3pm,36,9,0.2,7600,27,3,0.17,1,714,False,False,False,False,False,True,Human Led,Faisal Al-Rashidi,AGT-001,False,0,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-008060,Talal Al-Bishi,1843080449,0562550296,2023-04-23,35,34,Male,Saudi,Riyadh,Government,Personal Finance,65500,33500,1280,6.32,60,25,False,9,1-30 DPD,17,Worsening,1,0.76,0.12,0.6,26,20000,0,500,1,0,1,1,0.0,7,False,,0,,0.58,0.2,0.34,0.09,9am-12pm,2,2,0.38,6700,27,3,0.191,0,861,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-008061,Fahad Al-Asmari,1726949947,0590818926,2024-07-18,20,50,Male,Saudi,Riyadh,Private - Large,Personal Finance,109000,77000,2680,8.29,48,28,False,55,31-60 DPD,103,Stable,2,0.56,0.45,0.54,11,16000,1,0,3,2,1,0,0.67,23,True,2026-04-09,1700,Human Agent,0.42,0.13,0.24,0.09,After 9pm,12,2,0.31,8800,1,7,0.305,1,463,False,False,False,False,False,False,AI Only,N/A,N/A,True,25,False,797,0.904,Low Risk,SMS,Pending
